Parent Name,Parent Id,Identifier,Company Name,Type,Relationship,Country/Region,Industry,Confidence Score (%),Last Update Date,Days Since Last Update,Freshness,Snippet Count,Revenue (USD),EQ Score,Implied Rating,fetch_time
WANdisco PLC,5037476347,4295904170,HP Inc,Public,Customer,United States of America,Computer Hardware,0.566786784,2016-11-15,1907,1,3,63487000000.0,94.0,BBB,2022-02-04 11:53:00
WANdisco PLC,5037476347,4295913981,Juniper Networks Inc,Public,Customer,United States of America,Communications & Networking,0.31939952,2017-07-11,1669,1,2,4735400000.0,35.0,BBB-,2022-02-04 11:53:00
WANdisco PLC,5037476347,4298142773,Virtustream LLC,Private,Customer,United States of America,IT Services & Consulting,0.30858512,2017-11-07,1550,2,2,89364798.0,,,2022-02-04 11:53:00
WANdisco PLC,5037476347,4295904562,Motorola Solutions Inc,Public,Customer,United States of America,Communications & Networking,0.651955567900339,2017-07-11,1669,1,4,7414000000.0,88.0,BB-,2022-02-04 11:53:00
NXP Semiconductors NV,4298475354,5035155584,Aptiv PLC,Public,Customer,Ireland; Republic of,"Auto, Truck & Motorcycle Parts",0.683860243241032,2013-02-28,3264,1,5,15618000000.0,46.0,BBB,2022-02-05 20:48:00
NXP Semiconductors NV,4298475354,4295907827,Identiv Inc,Public,Supplier,United States of America,Electronic Equipment & Parts,0.31170928,2012-12-21,3333,1,2,86920000.0,53.0,A,2022-02-05 20:48:00
NXP Semiconductors NV,4298475354,5038056692,Amazon Web Services Inc,Private,Supplier,United States of America,IT Services & Consulting,0.727140222485204,2021-11-30,67,5,7,,,,2022-02-05 20:48:00
NXP Semiconductors NV,4298475354,5043319761,Stellantis NV,Public,Customer,Netherlands,Auto & Truck Manufacturers,0.31125632,2021-04-19,292,5,2,98937548593.6289,15.0,,2022-02-05 20:48:00
NXP Semiconductors NV,4298475354,4295882451,Samsung Electronics Co Ltd,Public,Supplier,Korea; Republic (S. Korea),Phones & Handheld Devices,0.581665120896,2021-04-21,290,5,3,243974550248.924,76.0,A+,2022-02-05 20:48:00
NXP Semiconductors NV,4298475354,4295907168,Microsoft Corp,Public,Customer,United States of America,Software,0.31163728,2012-10-29,3386,1,2,168088000000.0,77.0,A,2022-02-05 20:48:00
Kirin Holdings Co Ltd,5000002397,4295916167,Alnylam Pharmaceuticals Inc,Public,Customer,United States of America,Biotechnology & Medical Research,0.56769453504,2013-08-09,3101,1,3,492853000.0,37.0,BB-,2022-02-04 11:40:00
Kirin Holdings Co Ltd,5000002397,4295895470,Marston's PLC,Public,Supplier,United Kingdom,Restaurants & Bars,0.27822848,2020-05-22,623,4,2,549949673.654405,5.0,B,2022-02-04 11:40:00
Kirin Holdings Co Ltd,5000002397,4295904272,Ocata Therapeutics Inc,Private,Customer,United States of America,Pharmaceuticals,0.3042568,2011-03-15,3979,1,2,157875.0,,,2022-02-04 11:40:00
Dana Inc,4295903830,4295904608,Navistar International Corp,Private,Customer,United States of America,Heavy Machinery & Vehicles,0.554314955088,2018-10-29,1193,3,3,7503000000.0,,CCC-,2022-02-03 11:20:00
Dana Inc,4295903830,4295903068,Ford Motor Co,Public,Customer,United States of America,Auto & Truck Manufacturers,0.997767397907335,2021-04-19,290,5,13,127144000000.0,31.0,BB,2022-02-03 11:20:00
Dana Inc,4295903830,4295904917,SIFCO Industries Inc,Public,Supplier,United States of America,Iron & Steel,0.680873584697682,2015-10-22,2296,1,5,99591000.0,10.0,B+,2022-02-03 11:20:00
Dana Inc,4295903830,4295882178,Hyundai Corp,Public,Customer,Korea; Republic (S. Korea),Diversified Industrial Goods Wholesale,0.576846031152,2014-02-21,2904,1,3,2446485972.81951,39.0,BB+,2022-02-03 11:20:00
Dana Inc,4295903830,4296838752,Metalsa SA de CV,Private,Customer,Mexico,"Auto, Truck & Motorcycle Parts",0.31260656,2017-02-10,1819,1,2,467849391.38258,,,2022-02-03 11:20:00
Dana Inc,4295903830,5043319761,Stellantis NV,Public,Customer,Netherlands,Auto & Truck Manufacturers,0.5704771152,2020-06-23,590,4,3,98937548593.6289,15.0,,2022-02-03 11:20:00
Anaplan Inc,5037248850,4297297477,Meta Platforms Inc,Public,Customer,United States of America,Online Services,1.0,2018-07-17,1298,2,1,117929000000.0,87.0,A+,2022-02-04 12:21:00
Anaplan Inc,5037248850,4295874622,Metrodata Electronics Tbk PT,Public,Customer,Indonesia,IT Services & Consulting,0.29482464,2022-01-11,24,5,2,968059105.403855,93.0,AA+,2022-02-04 12:21:00
Anaplan Inc,5037248850,4295913981,Juniper Networks Inc,Public,Supplier,United States of America,Communications & Networking,0.29934632,2018-04-10,1396,2,2,4735400000.0,35.0,BBB-,2022-02-04 12:21:00
Anaplan Inc,5037248850,4298144561,Accolade Wines (Australia) Ltd,Private,Customer,Australia,Distillers & Wineries,0.3174712,2021-09-07,150,5,2,473345231.581635,,,2022-02-04 12:21:00
Anaplan Inc,5037248850,4295890904,Dufry AG,Public,Customer,Switzerland,Miscellaneous Specialty Retailers,0.29118088,2017-10-26,1562,2,2,2731739546.88971,13.0,B,2022-02-04 12:21:00
TechnipFMC PLC,5051791783,4295859763,Petroleo Brasileiro SA Petrobras,Public,Customer,Brazil,Integrated Oil & Gas,0.999999896077548,2022-01-25,12,5,35,53262604610.2255,76.0,A-,2022-02-06 15:53:00
TechnipFMC PLC,5051791783,4295870779,Motor Oil Hellas Corinth Refineries SA,Public,Customer,Greece,Oil & Gas Refining and Marketing,0.582883202304,2020-01-09,759,4,3,6986261836.91958,18.0,BB,2022-02-06 15:53:00
TechnipFMC PLC,5051791783,4297577592,Petronas Carigali Sdn Bhd,Private,Customer,Malaysia,Oil & Gas Exploration and Production,0.27235448,2021-02-22,349,5,2,10355830030.7398,,,2022-02-06 15:53:00
TechnipFMC PLC,5051791783,4296920438,Impinj Inc,Public,Supplier,United States of America,Semiconductors,0.31039368,2018-10-29,1196,3,2,138923000.0,48.0,BB+,2022-02-06 15:53:00
TechnipFMC PLC,5051791783,5046659565,LanzaTech Inc,Private,Customer,United States of America,Renewable Fuels,0.29699304,2020-07-20,566,4,2,38946482.0,,,2022-02-06 15:53:00
TechnipFMC PLC,5051791783,4296540346,Petroliam Nasional Bhd,Private,Customer,Malaysia,Integrated Oil & Gas,0.697842965450159,2021-12-06,62,5,6,42588267421.4916,,BBB,2022-02-06 15:53:00
TechnipFMC PLC,5051791783,4295875633,Eni SpA,Public,Customer,Italy,Integrated Oil & Gas,0.562479744,2019-05-21,992,3,3,50209584544.6024,84.0,A-,2022-02-06 15:53:00
TechnipFMC PLC,5051791783,4295857141,Santos Ltd,Public,Customer,Australia,Integrated Oil & Gas,0.2936344,2021-04-26,286,5,2,3512000000.0,82.0,BBB,2022-02-06 15:53:00
TechnipFMC PLC,5051791783,5035755697,Qatargas Operating Company Ltd,Private,Customer,Qatar,Integrated Oil & Gas,0.27862592,2020-11-03,460,4,2,753512079.007205,,,2022-02-06 15:53:00
TechnipFMC PLC,5051791783,4297904791,Ithaca Energy (UK) Ltd,Private,Customer,United Kingdom,Oil & Gas Exploration and Production,0.556072392192,2021-05-17,265,5,3,364686268.98198,,,2022-02-06 15:53:00
TechnipFMC PLC,5051791783,4295861456,NOVA Chemicals Corp,Private,Customer,Canada,Commodity Chemicals,0.3190388,2018-03-08,1431,2,2,5278000000.0,,,2022-02-06 15:53:00
TechnipFMC PLC,5051791783,5057763256,Energean PLC,Public,Customer,United Kingdom,Oil & Gas Exploration and Production,0.64825779001175,2020-02-06,731,4,4,28014000.0,5.0,CCC,2022-02-06 15:53:00
TechnipFMC PLC,5051791783,4295872661,Indian Oil Corporation Ltd,Public,Customer,India,Oil & Gas Refining and Marketing,0.28876352,2021-04-12,300,5,2,49044336588.661,62.0,BBB-,2022-02-06 15:53:00
TechnipFMC PLC,5051791783,4296530638,LLOG Exploration Company LLC,Private,Customer,United States of America,Oil & Gas Exploration and Production,0.3168716,2019-10-16,844,4,2,1081323000.0,,,2022-02-06 15:53:00
TechnipFMC PLC,5051791783,5000061606,Bahrain Petroleum Co BSCC,Private,Customer,Bahrain,Oil & Gas Exploration and Production,0.585830988,2020-02-18,719,4,3,,,,2022-02-06 15:53:00
Hewlett Packard Enterprise Co,5046390586,4295907347,VMware Inc,Public,Customer,United States of America,IT Services & Consulting,0.637364198410291,2019-11-04,825,4,4,11767000000.0,89.0,BB,2022-02-06 15:50:00
Hewlett Packard Enterprise Co,5046390586,5035747268,Vedicis SA,Private,Supplier,France,Integrated Telecommunications Services,0.28235488,2016-10-06,1949,1,2,,,,2022-02-06 15:50:00
Hewlett Packard Enterprise Co,5046390586,5000762018,Ernst & Young LLP,Private,Customer,United States of America,Financial & Commodity Market Operators & Service Providers,0.25709552,2017-07-18,1664,1,2,10126673.0,,,2022-02-06 15:50:00
Hewlett Packard Enterprise Co,5046390586,4298123475,Nimble Storage Inc,Private,Customer,United States of America,Computer Hardware,0.538062475872,2018-11-28,1166,3,3,402597000.0,,,2022-02-06 15:50:00
Hewlett Packard Enterprise Co,5046390586,4295866255,Raya Holding for Financial Investment SAE,Public,Supplier,Egypt,Computer & Electronics Retailers,0.31771856,2021-06-30,221,5,2,682142851.33274,19.0,B+,2022-02-06 15:50:00
Hewlett Packard Enterprise Co,5046390586,4295890008,Telefonaktiebolaget LM Ericsson,Public,Customer,Sweden,Communications & Networking,0.31156928,2021-06-23,228,5,2,27105020002.1621,95.0,A,2022-02-06 15:50:00
Hewlett Packard Enterprise Co,5046390586,4295856924,P2 Energy Solutions Pty Ltd,Private,Supplier,Australia,Software,0.29468632,2018-01-08,1490,2,2,21715662.8755285,,,2022-02-06 15:50:00
Hewlett Packard Enterprise Co,5046390586,4295860923,Enterprise Group Inc,Public,Supplier,Canada,Construction & Engineering,0.27849632,2017-12-15,1514,2,2,11585199.9257012,29.0,BBB,2022-02-06 15:50:00
Hewlett Packard Enterprise Co,5046390586,5036893249,NTT Business Solutions Corp,Private,Customer,Japan,IT Services & Consulting,0.3038,2021-12-28,40,5,2,876894466.708069,,,2022-02-06 15:50:00
Hewlett Packard Enterprise Co,5046390586,4295904170,HP Inc,Public,Customer,United States of America,Computer Hardware,0.997661010680393,2021-06-10,241,5,13,63487000000.0,94.0,BBB,2022-02-06 15:50:00
Hewlett Packard Enterprise Co,5046390586,4295907168,Microsoft Corp,Public,Customer,United States of America,Software,0.616286689862861,2019-08-08,913,4,4,168088000000.0,77.0,A,2022-02-06 15:50:00
Hewlett Packard Enterprise Co,5046390586,4295906830,Intel Corp,Public,Supplier,United States of America,Semiconductors,0.670626177103296,2022-01-13,24,5,5,79024000000.0,49.0,BBB,2022-02-06 15:50:00
Hewlett Packard Enterprise Co,5046390586,4297561123,Iss A/S,Public,Supplier,Denmark,Business Support Services,0.567473269152,2022-01-04,33,5,3,10695007629.7539,74.0,BB,2022-02-06 15:50:00
Hewlett Packard Enterprise Co,5046390586,5007001170,Los Alamos National Laboratory,Private,Customer,United States of America,National Security & International Affairs,0.302936,2021-04-13,299,5,2,,,,2022-02-06 15:50:00
Hewlett Packard Enterprise Co,5046390586,5034806783,Mastertel AO,Private,Customer,Russia,Integrated Telecommunications Services,0.30119328,2020-07-16,570,4,2,,,,2022-02-06 15:50:00
Hewlett Packard Enterprise Co,5046390586,4295903297,Advanced Micro Devices Inc,Public,Customer,United States of America,Semiconductors,0.622957321484083,2020-03-05,703,4,4,16434000000.0,93.0,A,2022-02-06 15:50:00
Hewlett Packard Enterprise Co,5046390586,4296048428,Softcat PLC,Public,Supplier,United Kingdom,IT Services & Consulting,0.622465125629376,2016-11-01,1923,1,4,1569112462.88249,91.0,AA-,2022-02-06 15:50:00
Hewlett Packard Enterprise Co,5046390586,4295903297,Advanced Micro Devices Inc,Public,Supplier,United States of America,Semiconductors,0.668013621633662,2021-08-24,166,5,5,16434000000.0,93.0,A,2022-02-06 15:50:00
Hewlett Packard Enterprise Co,5046390586,4295907485,Oracle Corp,Public,Customer,United States of America,Software,0.55026388272,2021-03-05,338,5,3,40479000000.0,46.0,BB-,2022-02-06 15:50:00
Hewlett Packard Enterprise Co,5046390586,4295856585,Woolworths Group Ltd,Public,Customer,Australia,Food Retail & Distribution,0.3043912,2021-07-20,201,5,2,41596641554.5025,97.0,BB+,2022-02-06 15:50:00
Hewlett Packard Enterprise Co,5046390586,4295907168,Microsoft Corp,Public,Supplier,United States of America,Software,0.612135155184096,2018-11-29,1165,3,4,168088000000.0,77.0,A,2022-02-06 15:50:00
Hewlett Packard Enterprise Co,5046390586,5035086332,Nutanix Inc,Public,Supplier,United States of America,IT Services & Consulting,0.31336992,2020-11-10,453,4,2,1394364000.0,18.0,CCC+,2022-02-06 15:50:00
Chemours Co,5045867108,5037205994,DuPont Group Inc,Private,Supplier,United States of America,Commodity Chemicals,0.2955984,2015-07-01,2412,1,2,,,,2022-02-06 15:49:00
Aker Solutions ASA,5043331395,5000013139,Aker BP ASA,Public,Customer,Norway,Oil & Gas Exploration and Production,0.999721022392648,2021-12-13,55,5,17,2925669000.0,88.0,BB,2022-02-06 15:47:00
Aker Solutions ASA,5043331395,4295883593,Misc Bhd,Public,Customer,Malaysia,Marine Port Services,0.584537589216,2021-03-23,320,5,3,2240013582.13291,18.0,BBB,2022-02-06 15:47:00
Aker Solutions ASA,5043331395,4295871670,CNOOC Ltd,Public,Customer,China,Oil & Gas Exploration and Production,0.638312572729344,2020-06-03,613,4,4,22535154197.9561,43.0,A+,2022-02-06 15:47:00
Aker Solutions ASA,5043331395,4295894740,BP PLC,Public,Customer,United Kingdom,Oil & Gas Refining and Marketing,0.718614188620686,2021-07-15,206,5,7,161291000000.0,73.0,CCC+,2022-02-06 15:47:00
Aker Solutions ASA,5043331395,4296784706,Norcem AS,Private,Customer,Norway,Construction Materials,0.31662504,2020-12-23,410,5,2,183257451.404328,,BBB,2022-02-06 15:47:00
Aker Solutions ASA,5043331395,5000062533,China National Offshore Oil Corp,Private,Customer,China,Oil & Gas Exploration and Production,0.709849621134178,2019-09-24,866,4,6,107913851383.834,,A,2022-02-06 15:47:00
Odfjell Drilling Ltd,5040250443,5000039476,Ikm Wme AS,Private,Supplier,Norway,Industrial Machinery & Equipment,0.32,2011-03-09,3987,1,2,3103959.68683632,,BBB+,2022-02-06 15:46:00
Odfjell Drilling Ltd,5040250443,5000013139,Aker BP ASA,Public,Customer,Norway,Oil & Gas Exploration and Production,0.970936903806118,2022-01-14,23,5,8,2925669000.0,88.0,BB,2022-02-06 15:46:00
Odfjell Drilling Ltd,5040250443,4297615362,Taqa Bratani Ltd,Private,Customer,United Arab Emirates,Diversified Investment Services,0.585510236352,2017-06-12,1700,1,3,,,,2022-02-06 15:46:00
Odfjell Drilling Ltd,5040250443,5000045193,Conocophillips Skandinavia AS,Private,Customer,Norway,Oil & Gas Exploration and Production,0.28879416,2019-12-18,781,4,2,1706633872.21043,,A,2022-02-06 15:46:00
Intrepid Aviation Ltd,5044064746,4296540349,Philippine Airlines Inc,Private,Supplier,Philippines,Airlines,0.540426413568,2017-11-24,1535,2,3,,,,2022-02-06 15:48:00
Intrepid Aviation Ltd,5044064746,4295903076,Boeing Co,Public,Customer,United States of America,Aerospace & Defense,0.998279767412923,2017-11-24,1535,2,14,62286000000.0,15.0,CCC+,2022-02-06 15:48:00
Bombardier Inc,4295860745,5000009914,Spirit AeroSystems Holdings Inc,Public,Supplier,United States of America,Aerospace & Defense,0.712551585827272,2021-06-24,227,5,6,3953000000.0,38.0,CCC-,2022-02-06 16:32:00
Bombardier Inc,4295860745,5000848935,Swiss International Air Lines AG,Private,Customer,Switzerland,Airlines,0.972314480779486,2019-03-06,1068,3,8,2837042633.99447,,,2022-02-06 16:32:00
Bombardier Inc,4295860745,4296800832,SWISS FEDERAL RAILWAYS,Private,Customer,Switzerland,-,0.316992,2020-05-07,640,4,2,,,,2022-02-06 16:32:00
Bombardier Inc,4295860745,4296368689,Horizon Air Industries Inc,Private,Customer,United States of America,Airlines,0.28848056,2013-06-18,3155,1,2,681896338.0,,,2022-02-06 16:32:00
Bombardier Inc,4295860745,5039878657,SKY Harbor Global Funds,Private,Customer,Luxembourg,-,0.2761808,2018-03-22,1417,2,2,,,,2022-02-06 16:32:00
Bombardier Inc,4295860745,5037365936,Cortex Finance PLC Series 2006-5,Private,Customer,Ireland; Republic of,Corporate Financial Services,0.67603956571062,2014-09-26,2690,1,5,,,,2022-02-06 16:32:00
Bombardier Inc,4295860745,4295861287,CAE Inc,Public,Supplier,Canada,Professional & Business Education,0.621707149896499,2016-05-19,2089,1,4,2258557917.90025,13.0,BB,2022-02-06 16:32:00
Bombardier Inc,4295860745,5000008115,Spirit AeroSystems Inc,Private,Supplier,United States of America,Aerospace & Defense,0.579146080512,2014-02-19,2909,1,3,1712080813.0,,,2022-02-06 16:32:00
Bombardier Inc,4295860745,5067844252,Collins Aerospace,Private,Supplier,United States of America,Aerospace & Defense,0.3106856,2021-10-12,117,5,2,,,,2022-02-06 16:32:00
Bombardier Inc,4295860745,4295907778,Research Frontiers Inc,Public,Supplier,United States of America,Entertainment Production,0.31358384,2014-05-23,2816,1,2,828450.0,2.0,BBB+,2022-02-06 16:32:00
Bombardier Inc,4295860745,4295860374,Avcorp Industries Inc,Public,Supplier,Canada,Aerospace & Defense,0.72500451981975,2019-05-14,999,3,7,112687700.96489,53.0,BB+,2022-02-06 16:32:00
Bombardier Inc,4295860745,4296725985,Transport for London,Private,Customer,United Kingdom,"Passenger Transportation, Ground & Sea",0.6311306490528,2018-03-14,1425,2,4,7326288863.35146,,BBB,2022-02-06 16:32:00
Bombardier Inc,4295860745,4295904797,RTI International Metals Inc,Private,Supplier,United States of America,Specialty Mining & Metals,0.31407296,2011-08-02,3841,1,2,793579000.0,,,2022-02-06 16:32:00
Bombardier Inc,4295860745,4295900454,Innovative Solutions and Support Inc,Public,Supplier,United States of America,Aerospace & Defense,0.6509773056,2011-12-14,3707,1,4,23044796.0,56.0,AA-,2022-02-06 16:32:00
Bombardier Inc,4295860745,4295905135,Triumph Group Inc,Public,Supplier,United States of America,Aerospace & Defense,0.623124715145011,2019-01-24,1109,3,4,1869719000.0,15.0,B,2022-02-06 16:32:00
Bombardier Inc,4295860745,4295904207,Aleris International Inc,Private,Supplier,United States of America,Aluminum,0.56864957088,2019-02-08,1094,3,3,3375900000.0,,CCC-,2022-02-06 16:32:00
Bombardier Inc,4295860745,4298221752,Air Baltic Corporation AS,Private,Customer,Latvia,Airlines,0.720178698923375,2018-05-28,1350,2,7,,,,2022-02-06 16:32:00
Bombardier Inc,4295860745,5067844252,Collins Aerospace,Private,Customer,United States of America,Aerospace & Defense,0.29875648,2021-10-12,117,5,2,,,,2022-02-06 16:32:00
Bombardier Inc,4295860745,4295899311,Pinnacle Airlines Corp,Private,Customer,United States of America,Airlines,0.286856,2010-08-03,4205,1,2,1232365000.0,,,2022-02-06 16:32:00
Bombardier Inc,4295860745,4295884955,Airbus SE,Public,Customer,Netherlands,Aerospace & Defense,0.999037044473058,2022-02-04,2,5,16,56972759765.1623,61.0,BBB+,2022-02-06 16:32:00
Bombardier Inc,4295860745,4295866846,Thales SA,Public,Supplier,France,Aerospace & Defense,0.631879962451968,2020-04-09,668,4,4,19392220675.8769,90.0,BBB+,2022-02-06 16:32:00
Bombardier Inc,4295860745,4296449856,Pratt & Whitney Co,Private,Supplier,United States of America,Aerospace & Defense,0.603318376674048,2016-12-16,1878,1,4,,,,2022-02-06 16:32:00
Bombardier Inc,4295860745,4295867565,Alstom SA,Public,Customer,France,Heavy Machinery & Vehicles,0.551233334784,2020-02-20,717,4,3,10250494271.5022,21.0,BBB-,2022-02-06 16:32:00
Bombardier Inc,4295860745,4295890182,Saab AB,Public,Customer,Sweden,Aerospace & Defense,0.29434064,2021-08-26,164,5,2,4009762830.36833,92.0,BBB+,2022-02-06 16:32:00
Bombardier Inc,4295860745,4295869671,Deutsche Bahn AG,Private,Customer,Germany,"Courier, Postal, Air Freight & Land-based Logistics",0.99977415288068,2020-01-28,740,4,19,45546703400.9758,,CCC-,2022-02-06 16:32:00
Bombardier Inc,4295860745,5000180282,SupplyOn AG,Private,Supplier,Germany,IT Services & Consulting,0.31409936,2021-05-06,276,5,2,77478518.2585552,,A-,2022-02-06 16:32:00
Bombardier Inc,4295860745,5000420835,Weitz Company LLC,Private,Supplier,United States of America,Construction & Engineering,0.2881172,2018-05-14,1364,2,2,1262956262.0,,,2022-02-06 16:32:00
